VILLAGE_ID,VILLAGE_NAME,GP_ID,GP_NAME,BLOCK NAME,DISTRICT NAME,STATE NAME,TOTAL - COMMUNITY COMPOST PITS,TOTAL - VEHICLES FOR COLLECTION & TRANSPORTATION OF WASTE,TOTAL - WASTE COLLECTION AND SEGREGATION SHEDS IN THE VILLAGE,TOTAL - SEGREGATION BINS AT COMMUNITY PLACES IN THE VILLAGE,TOTAL - COMMUNITY BIO-GAS PLANTS - UNDER OTHER SCHEMES,TOTAL - COMPOST PITS,TOTAL - BIOGAS PLANTS,TOTAL - FEEDING TO CATTLE,TOTAL - HOUSEHOLD BINS,TOTAL - COMMUNITY SOAK/LEACH/MAGIC PITS,TOTAL - DRAINAGE FACILITY AVAILABLE IN VILLAGE,TOTAL - COMMUNITY GREY WATER MANAGEMENT SYSTEMS,TOTAL - LEACH PITS,TOTAL - MAGIC PITS,TOTAL - SOAK PITS,TOTAL - KITCHEN GARDEN,TOTAL - DUCKWEED POND,ODF DECLARATION STATUS
38586,JINDBARI,19342,DHAHEN,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
38360,BARARI,19343,DHARUH,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38361,DHERU,19343,DHARUH,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38346,DHER,19344,DHER,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38567,DOHKLI,19345,DUHKLI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38583,DUHNAL,19347,DUNAL,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,
38586,JINDBARI,19348,GAG,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38415,GAJJPUR,19349,GAJPUR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38356,GHAMIRPUR,19350,GAMBHIRPUR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38356,GHAMIRPUR,19351,GAMBHIRPUR UPERLA,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38394,GANGUWAL,236319,GANGUWAL,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38365,PAILI KALAN,236319,GANGUWAL,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38363,PAILI KHURD,236319,GANGUWAL,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38388,AGGAMPUR,236324,GHANARU,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38547,GOHLANI,19352,GOHLNI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,
38388,AGGAMPUR,19353,GRA,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38554,HAZIPUR,19354,HAJIPUR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38565,HUMBEWAL,19355,HAMBEWAL,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38531,HARSHABELA,19356,HARSA BELA,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38588,THALON,260918,HETHLA THALUH,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38402,JHAJAR,277842,JAJJAR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38579,JANDLA,19357,JANDLA,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38579,JANDLA,277840,JANDLA UPPER,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38420,JHINJRI,19360,JHINJRI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38420,JHINJRI,260900,JHINJRI LOWER,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38586,JINDBARI,19361,JINDBARI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,
38586,JINDBARI,277844,JINDBARI BASS SAINI MAJRA,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38586,JINDBARI,260856,JINDBARI UPPER,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38571,JOL,19362,JOL,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38408,SAMLAH,260842,KAHIWAL BASS,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38580,KALITRAN,19363,KALITRAN,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38364,KALOTA,19364,KALOTA,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38559,KALSERA,19365,KALSERA,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38368,KHAMERA,19369,KHAMERA,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38368,KHAMERA,277579,KHAMERA LOWER,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38354,KHANPUR,19370,KHANPUR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38562,KHERABAGH,19371,KHERA BAG,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38414,Kotla,19373,KOTLA,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38545,KULGRAON,19374,KULGRAN,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38406,DHANERA,19375,LAKHER,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38407,LAKHER,19375,LAKHER,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38400,BACHOLI,19376,LAMLEHARI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38399,LAMLEHRI,19376,LAMLEHARI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38391,LANG MAJRI,19377,LANG MAJARI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38427,LODHIPUR,19378,LODHIPUR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38427,LODIPUR,277841,LODHIPUR BASS BROTU,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38570,PATTI,277845,LOWER PATTI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38345,MAHAIN,19379,MAHAIN,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38392,MAJARA,19380,MAJARA,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,
38539,MAJARI,19381,MAJARI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38539,MAJARI,19382,MAJARI LOWER,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38517,MAJHER,19383,MAJHER,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38569,MANAKPUR,19385,MANAKPUR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38366,MANGEWAL,19386,MANGEWAL,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38366,MANGEWAL,260843,MANGEWAL BAGH UPPER,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38520,GHANAUR,19390,MASSEWAL,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38523,MASSEWAL,19390,MASSEWAL,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38424,BALOWAL,19387,MATAUR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38423,BURAJ,19387,MATAUR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38422,MATAUR,19387,MATAUR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38388,AGGAMPUR,236323,MATHURA,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38556,MAUJOWAL,19388,MAUJOWAL,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38522,CHAMRAULI,19389,MAURA,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,
38521,MAURA,19389,MAURA,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,
38419,MINDHWAN,19396,MEENDWAN,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38419,MINDHWAN,260805,MEENDWAN LOWER,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38568,MEGHPUR,19392,MEGHPUR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38413,MEHNDALI KHURD,19393,MEHINDLI KHURD,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
38550,MELWAN,19384,MEHLWAN,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38418,MEHNDALI KALAN,19394,MEHNDLI KALAN,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,
38389,MAHRAULI,19395,MEHROLI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,
38398,MIANPUR,19397,MIANPUR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38405,MOHIWAL,261448,MOHIWAL,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38412,RAIPUR SANI,19398,NAKKIAN,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38566,NANGAL NIKKU,19399,NANGAL NIKKU,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38566,NANGAL NIKKU,260917,NANGAL NIKKU LOWER,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38585,NANGLI,19400,NANGLI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,
38585,NANGLI,260914,NANGLI MAJRA MANGLUR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38403,NANOWAL,19401,NANOWAL,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
38519,NARD,260919,NARAD,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38420,JHINJRI,260906,NIKKUWAL,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38409,PAHARPUR,19402,PAHARPUR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38409,PAHARPUR,260841,PAHARPUR SIMARWALA,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38538,PASIWAL,19403,PASSIWAL,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38570,PATTI,19405,PATTI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38587,BELA RAMGARH,19407,PATTI DARGAHI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38531,HARSABELA,19406,PATTI DULCHI (JHIRAN WALA BELA),ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38587,BELA RAMGARH,19408,PATTI JIWAN SINGH,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38587,BELA RAMGARH,19404,PATTI TEK SINGH,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38560,BHABHAUR SAHIB,19409,PEENGH BADI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus
38535,PALASI,19410,PLASSI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38412,RAIPUR SANI,19411,RAI PUR SAHNI,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38573,PALSARI,19412,RAIPUR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
38574,RAIPUR,19412,RAIPUR,ANANDPUR SAHIB ( 332 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,
38775,Assarpur,19436,ASARPUR,CHAMKAUR SAHIB ( 333 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,
38778,Khizarpur,19436,ASARPUR,CHAMKAUR SAHIB ( 333 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,
