Village Name,Panchayat Name,Block Name,District Name,State Name,ODF Declaration Status,Total - Community Compost Pits,Total - Vehicles for collection & transportation of waste,Total - Waste collection and segregation sheds in the village,Total - Segregation Bins at Community places in the village,Total - Community Bio-Gas plants - under other schemes,Total - Compost Pits,Total - BioGas Plants,Total - Feeding to Cattle,Total - Household Bins,Total - Community Soak/Leach/Magic Pits,Total - Drainage facility available in village,Total - Community Grey Water Management Systems,Total - Leach Pits,Total - Magic Pits,Total - Soak Pits,Total - Kitchen Garden,Total - Duckweed Pond
RAM NAGAR (37079),RAMNAGAR ( 18611 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Safdarpur (36986),SAFDARPUR ( 19096 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Saidkheri (36956),SAID KHERI ( 19097 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sehra (36977),SEHRA ( 19100 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SIHRI (36976),SEHRI ( 19101 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
SHAMBHOO KALAN (37076),SHAMBU KALAN ( 18628 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAMBHOO KHURD (36946),SHAMBU KHURD ( 18629 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,0,1,1,0,0,0,0,51,0,0,0,0,0,0,0,0,0
SHAMBHOO KALAN (37076),SHAMBU RAJPUTAN ( 244206 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),This village is NOT declared as ODF-Plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUHRON (36938),SUHRON ( 18635 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Surajgarh (37066),SURJ GARH ( 19106 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
TAKHTUMAJRA (36978),TAKHTU MAJRA ( 19107 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
Tehalpura (32799),TEHALPURA ( 244400 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Tepla (37080),TEPLA ( 18636 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Thuha (37054),THUHA ( 19109 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
